Date,Publisher,Identifiers,Accrual Campaign Name,Device,Concept Name,Geo,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Impressions,Clicks,Engagements,Reach,Views,25% Views,50% Views,75% Views,100% Views,Spends
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,26550.0,1941.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,911236.0,47416.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,913168.0,47462.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,822.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,834.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,510.0,40.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,503.0,36.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,13922.0,104.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,13916.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,168081.0,4658.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,9.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,2404.0,172.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,405797.0,6093.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,88856.0,244.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Non Amazon shoppers,,,,,,,89729.0,267.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,35146.0,109.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,34691.0,89.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,35009.0,109.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,4.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,104747.0,2160.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,7340.0,457.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,7513.0,516.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,104682.0,2267.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,1421.0,107.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,924.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,34633.0,111.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,637677.0,45394.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,4.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,19546.0,971.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,19483.0,1010.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,106109.0,2302.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,7411.0,482.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,7363.0,529.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,105760.0,2356.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,94424.0,3299.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,1328.0,85.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,890.0,17.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,79994.0,255.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,78792.0,246.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,79393.0,227.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,397581.0,23353.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,397358.0,23403.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,239836.0,4981.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,14903.0,908.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,239766.0,5059.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,15198.0,1004.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,79364.0,2717.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,2628.0,154.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,315.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,80496.0,251.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,240519.0,5071.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,14805.0,883.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,240362.0,4989.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,14980.0,935.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,41232.0,2082.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,289.0,114.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,2671.0,171.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,397296.0,23251.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,398281.0,23172.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-09,DSP2,Sale,Jupiter Beauty,,,Online shoppers,,,,,,,79222.0,2747.0,nan,nan,nan,nan,nan,nan,nan,nan
2023-10-08,Hipi,Sale,Jupiter Beauty,,Wireless/Mobile -OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",,,,,,,914411.0,35209.0,nan,nan,nan,nan,nan,nan,nan,91441.1
2023-10-08,Hipi,Sale,Jupiter Beauty,,CEPC/Electronics-OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",,,,,,,2333902.0,88842.0,nan,nan,nan,nan,nan,nan,nan,233390.2
2023-10-08,Hipi,Sale,Jupiter Beauty,,Large Appliances/TV -OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",,,,,,,439529.0,7666.0,nan,nan,nan,nan,nan,nan,nan,43952.9
2023-10-08,Hipi,Sale,Jupiter Beauty,,Fashion NTA,"18-45 MF, Non shoppers",,,,,,,269659.0,6341.0,nan,nan,nan,nan,nan,nan,nan,26965.9
2023-10-08,Hipi,Sale,Jupiter Beauty,,Media NTA,"18-45 MF, Non shoppers",,,,,,,178790.0,3166.0,nan,nan,nan,nan,nan,nan,nan,17879.0
2023-10-08,Hipi,Sale,Jupiter Beauty,,Home & Kitchen-NTA,"18-45 MF, Non shoppers",,,,,,,30576.0,844.0,nan,nan,nan,nan,nan,nan,nan,3057.6
2023-10-08,Hipi,Sale,Jupiter Beauty,,Fashion NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",,,,,,,53169.0,1631.0,nan,nan,nan,nan,nan,nan,nan,5316.9
2023-10-09,Hipi,Sale,Jupiter Beauty,,CEPC/Electronics-OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",,,,,,,684910.0,25649.0,nan,nan,nan,nan,nan,nan,nan,68491.0
2023-10-09,Hipi,Sale,Jupiter Beauty,,Large Appliances/TV -OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",,,,,,,456917.0,7852.0,nan,nan,nan,nan,nan,nan,nan,45691.7
2023-10-09,Hipi,Sale,Jupiter Beauty,,Large Appliances/WM -OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",,,,,,,59238.0,1347.0,nan,nan,nan,nan,nan,nan,nan,5923.8
2023-10-09,Hipi,Sale,Jupiter Beauty,,Fashion NTA,"18-45 MF, Non shoppers",,,,,,,524168.0,17566.0,nan,nan,nan,nan,nan,nan,nan,52416.8
2023-10-09,Hipi,Sale,Jupiter Beauty,,Media NTA,"18-45 MF, Non shoppers",,,,,,,1561216.0,59159.0,nan,nan,nan,nan,nan,nan,nan,156121.6
2023-10-09,Hipi,Sale,Jupiter Beauty,,Home & Kitchen-NTA,"18-45 MF, Non shoppers",,,,,,,245182.0,5456.0,nan,nan,nan,nan,nan,nan,nan,24518.2
2023-10-09,Hipi,Sale,Jupiter Beauty,,Fashion NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",,,,,,,118983.0,3259.0,nan,nan,nan,nan,nan,nan,nan,11898.3
2023-10-09,Hipi,Sale,Jupiter Beauty,,Media NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",,,,,,,261066.0,7499.0,nan,nan,nan,nan,nan,nan,nan,26106.6
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,CEPC OPS,,,,,,,,70909.0,388.0,nan,nan,nan,nan,nan,nan,nan,776.0
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,Fashion NTA,,,,,,,,80123.0,390.0,nan,nan,nan,nan,nan,nan,nan,780.0
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,Home & Kitchen NTA,,,,,,,,90121.0,411.0,nan,nan,nan,nan,nan,nan,nan,822.0
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,MEDIA NTA,,,,,,,,81146.0,590.0,nan,nan,nan,nan,nan,nan,nan,1180.0
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,Wireless Mobile NTA,,,,,,,,100521.0,611.0,nan,nan,nan,nan,nan,nan,nan,1222.0
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,LATV OPS,,,,,,,,232.0,10.0,nan,nan,nan,nan,nan,nan,nan,20.0
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,Fashion NTA,,,,,,,,58909.0,399.0,nan,nan,nan,nan,nan,nan,nan,798.0
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,Home & Kitchen NTA,,,,,,,,80121.0,266.0,nan,nan,nan,nan,nan,nan,nan,532.0
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,MEDIA NTA,,,,,,,,57654.0,288.0,nan,nan,nan,nan,nan,nan,nan,576.0
2023-10-08,iAvtarz,Sale,Jupiter Beauty,,Wireless Mobile NTA,,,,,,,,71212.0,311.0,nan,nan,nan,nan,nan,nan,nan,622.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,CEPC OPS,,,,,,,,185454.0,6555.0,nan,nan,nan,nan,nan,nan,nan,13110.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,Fashion NTA,,,,,,,,179098.0,6546.0,nan,nan,nan,nan,nan,nan,nan,13092.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,Home & Kitchen NTA,,,,,,,,186546.0,6455.0,nan,nan,nan,nan,nan,nan,nan,12910.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,MEDIA NTA,,,,,,,,165654.0,5987.0,nan,nan,nan,nan,nan,nan,nan,11974.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,Wireless Mobile OPS,,,,,,,,102909.0,3452.0,nan,nan,nan,nan,nan,nan,nan,6904.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,LAWM OPS,,,,,,,,123232.0,4121.0,nan,nan,nan,nan,nan,nan,nan,8242.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,Fashion NTA,,,,,,,,124343.0,4712.0,nan,nan,nan,nan,nan,nan,nan,9424.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,Home & Kitchen NTA,,,,,,,,139098.0,4909.0,nan,nan,nan,nan,nan,nan,nan,9818.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,MEDIA NTA,,,,,,,,171843.0,5543.0,nan,nan,nan,nan,nan,nan,nan,11086.0
2023-10-09,iAvtarz,Sale,Jupiter Beauty,,Wireless Mobile NTA,,,,,,,,195947.0,5032.0,nan,nan,nan,nan,nan,nan,nan,10064.0
2023-10-08,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",,,,,,,115456.0,6289.0,nan,nan,nan,nan,nan,nan,nan,28300.5
2023-10-08,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Non-shoppers,India",,,,,,,123759.0,6365.0,nan,nan,nan,nan,nan,nan,nan,28642.5
2023-10-08,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",,,,,,,122808.0,6977.0,nan,nan,nan,nan,nan,nan,nan,31396.5
2023-10-08,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Non-shoppers,India",,,,,,,172120.0,8131.0,nan,nan,nan,nan,nan,nan,nan,36589.5
2023-10-08,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Amz shoppers,India",,,,,,,156606.0,8023.0,nan,nan,nan,nan,nan,nan,nan,36103.5
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Amz shoppers,India",,,,,,,72502.0,3710.0,nan,nan,nan,nan,nan,nan,nan,16695.0
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",,,,,,,55825.0,1175.0,nan,nan,nan,nan,nan,nan,nan,5287.5
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",,,,,,,90118.0,4302.0,nan,nan,nan,nan,nan,nan,nan,19359.0
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Non-shoppers,India",,,,,,,71329.0,1070.0,nan,nan,nan,nan,nan,nan,nan,4815.0
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Amz shoppers,India",,,,,,,65919.0,1346.0,nan,nan,nan,nan,nan,nan,nan,6057.0
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Non-shoppers,India",,,,,,,176238.0,4631.0,nan,nan,nan,nan,nan,nan,nan,20839.5
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",,,,,,,34056.0,712.0,nan,nan,nan,nan,nan,nan,nan,3204.0
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Non-shoppers,India",,,,,,,117806.0,4928.0,nan,nan,nan,nan,nan,nan,nan,22176.0
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Amz shoppers,India",,,,,,,32751.0,1001.0,nan,nan,nan,nan,nan,nan,nan,4504.5
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",,,,,,,31939.0,1263.0,nan,nan,nan,nan,nan,nan,nan,5683.5
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",,,,,,,182868.0,6607.0,nan,nan,nan,nan,nan,nan,nan,29731.5
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Amz shoppers,India",,,,,,,41154.0,1625.0,nan,nan,nan,nan,nan,nan,nan,7312.5
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Amz shoppers,India",,,,,,,36340.0,1078.0,nan,nan,nan,nan,nan,nan,nan,4851.0
2023-10-09,mcanvas,Sale,Jupiter Beauty,,,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",,,,,,,38938.0,1113.0,nan,nan,nan,nan,nan,nan,nan,5008.5
